phenomenon	language	clause_wo	np_wo	alignment	comp_system	strategy	anc_wo	anc_wo_choice	anc_iv_order	anc_tv_order	n_pairs	accuracy_strict	mean_delta_good_minus_bad	bad_parse	bad_skip	bad_parse_rate	accuracy_when_bad_parse	accuracy_when_bad_skip
1_1_intran_V_form	73_vos_gn_er_b_pa	vos	gn	erg-abs	balancing	poss-acc	svo				100	1.000000	2.746408	0	100	0.000000		1.000000
1_1_intran_V_form	74_vos_gn_er_b_ep	vos	gn	erg-abs	balancing	erg-poss	sov				100	1.000000	3.759593	0	100	0.000000		1.000000
1_1_intran_V_form	75_vos_gn_er_b_no	vos	gn	erg-abs	balancing	nomn	svo				100	1.000000	3.472201	0	100	0.000000		1.000000
1_1_intran_V_form	76_vos_gn_er_d_se	vos	gn	erg-abs	deranking	sent	vos				100	1.000000	2.745532	0	100	0.000000		1.000000
1_1_intran_V_form	77_vos_gn_er_d_pa	vos	gn	erg-abs	deranking	poss-acc	svo				100	1.000000	2.770328	0	100	0.000000		1.000000
1_1_intran_V_form	78_vos_gn_er_d_ep	vos	gn	erg-abs	deranking	erg-poss	sov				100	1.000000	2.748660	0	100	0.000000		1.000000
1_1_intran_V_form	79_vos_gn_er_d_no	vos	gn	erg-abs	deranking	nomn	svo				100	1.000000	2.827668	0	100	0.000000		1.000000
1_1_intran_V_form	80_vos_ng_ac_b_se	vos	ng	nom-acc	balancing	sent	vos				100	0.990000	2.746602	0	100	0.000000		0.990000
1_1_intran_V_form	81_vos_ng_ac_b_pa	vos	ng	nom-acc	balancing	poss-acc	vos				100	1.000000	2.933137	0	100	0.000000		1.000000
1_1_intran_V_form	82_vos_ng_ac_b_ep	vos	ng	nom-acc	balancing	erg-poss	vos				100	1.000000	2.704473	0	100	0.000000		1.000000
1_1_intran_V_form	83_vos_ng_ac_b_no	vos	ng	nom-acc	balancing	nomn	vos				100	0.990000	2.833482	0	100	0.000000		0.990000
1_1_intran_V_form	84_vos_ng_ac_d_se	vos	ng	nom-acc	deranking	sent	vos				100	0.970000	2.188046	0	100	0.000000		0.970000
1_1_intran_V_form	85_vos_ng_ac_d_pa	vos	ng	nom-acc	deranking	poss-acc	vos				100	0.990000	2.500697	0	100	0.000000		0.990000
1_1_intran_V_form	86_vos_ng_ac_d_ep	vos	ng	nom-acc	deranking	erg-poss	vos				100	0.960000	2.062421	0	100	0.000000		0.960000
1_1_intran_V_form	87_vos_ng_ac_d_no	vos	ng	nom-acc	deranking	nomn	vos				100	0.970000	2.308785	0	100	0.000000		0.970000
1_1_intran_V_form	88_vos_ng_er_b_se	vos	ng	erg-abs	balancing	sent	vos				100	1.000000	2.924975	0	100	0.000000		1.000000
1_1_intran_V_form	89_vos_ng_er_b_pa	vos	ng	erg-abs	balancing	poss-acc	vos				100	1.000000	3.068342	0	100	0.000000		1.000000
1_1_intran_V_form	90_vos_ng_er_b_ep	vos	ng	erg-abs	balancing	erg-poss	vos				100	1.000000	3.531128	0	100	0.000000		1.000000
1_1_intran_V_form	91_vos_ng_er_b_no	vos	ng	erg-abs	balancing	nomn	vos				100	1.000000	3.603429	0	100	0.000000		1.000000
1_1_intran_V_form	92_vos_ng_er_d_se	vos	ng	erg-abs	deranking	sent	vos				100	1.000000	2.587974	0	100	0.000000		1.000000
1_1_intran_V_form	93_vos_ng_er_d_pa	vos	ng	erg-abs	deranking	poss-acc	vos				100	1.000000	2.527654	0	100	0.000000		1.000000
1_1_intran_V_form	94_vos_ng_er_d_ep	vos	ng	erg-abs	deranking	erg-poss	vos				100	1.000000	2.793488	0	100	0.000000		1.000000
1_1_intran_V_form	95_vos_ng_er_d_no	vos	ng	erg-abs	deranking	nomn	vos				100	1.000000	2.711824	0	100	0.000000		1.000000
1_2_intran_S_marker	00_sov_gn_ac_b_se	sov	gn	nom-acc	balancing	sent	sov				100	0.840000	0.645172	4	96	0.040000	1.000000	0.833333
1_2_intran_S_marker	01_sov_gn_ac_b_pa	sov	gn	nom-acc	balancing	poss-acc	sov				100	0.770000	0.514252	4	96	0.040000	1.000000	0.760417
1_2_intran_S_marker	02_sov_gn_ac_b_ep	sov	gn	nom-acc	balancing	erg-poss	sov				100	0.840000	0.647289	4	96	0.040000	1.000000	0.833333
1_2_intran_S_marker	03_sov_gn_ac_b_no	sov	gn	nom-acc	balancing	nomn	sov				100	0.860000	0.627491	4	96	0.040000	1.000000	0.854167
1_2_intran_S_marker	04_sov_gn_ac_d_se	sov	gn	nom-acc	deranking	sent	sov				100	0.830000	0.625264	4	96	0.040000	1.000000	0.822917
1_2_intran_S_marker	05_sov_gn_ac_d_pa	sov	gn	nom-acc	deranking	poss-acc	sov				100	0.890000	0.766568	4	96	0.040000	1.000000	0.885417
1_2_intran_S_marker	06_sov_gn_ac_d_ep	sov	gn	nom-acc	deranking	erg-poss	sov				100	0.760000	0.503077	4	96	0.040000	1.000000	0.750000
1_2_intran_S_marker	07_sov_gn_ac_d_no	sov	gn	nom-acc	deranking	nomn	sov				100	0.790000	0.664118	4	96	0.040000	1.000000	0.781250
1_2_intran_S_marker	08_sov_gn_er_b_se	sov	gn	erg-abs	balancing	sent	sov				100	0.800000	0.476889	3	97	0.030000	1.000000	0.793814
1_2_intran_S_marker	09_sov_gn_er_b_pa	sov	gn	erg-abs	balancing	poss-acc	sov				100	0.780000	0.514970	3	97	0.030000	1.000000	0.773196
1_2_intran_S_marker	10_sov_gn_er_b_ep	sov	gn	erg-abs	balancing	erg-poss	sov				100	0.770000	0.412533	3	97	0.030000	1.000000	0.762887
1_2_intran_S_marker	11_sov_gn_er_b_no	sov	gn	erg-abs	balancing	nomn	sov				100	0.720000	0.344073	3	97	0.030000	1.000000	0.711340
1_2_intran_S_marker	12_sov_gn_er_d_se	sov	gn	erg-abs	deranking	sent	sov				100	0.760000	0.347708	3	97	0.030000	1.000000	0.752577
1_2_intran_S_marker	13_sov_gn_er_d_pa	sov	gn	erg-abs	deranking	poss-acc	sov				100	0.790000	0.377439	3	97	0.030000	1.000000	0.783505
1_2_intran_S_marker	14_sov_gn_er_d_ep	sov	gn	erg-abs	deranking	erg-poss	sov				100	0.760000	0.396987	3	97	0.030000	1.000000	0.752577
1_2_intran_S_marker	15_sov_gn_er_d_no	sov	gn	erg-abs	deranking	nomn	sov				100	0.640000	0.291012	3	97	0.030000	1.000000	0.628866
1_2_intran_S_marker	16_sov_ng_ac_b_se	sov	ng	nom-acc	balancing	sent	sov				100	0.890000	0.680137	3	97	0.030000	1.000000	0.886598
1_2_intran_S_marker	17_sov_ng_ac_b_pa	sov	ng	nom-acc	balancing	poss-acc	ovs				100	0.910000	0.768170	3	97	0.030000	1.000000	0.907216
1_2_intran_S_marker	18_sov_ng_ac_b_ep	sov	ng	nom-acc	balancing	erg-poss	vos				100	0.920000	0.957474	3	97	0.030000	1.000000	0.917526
1_2_intran_S_marker	19_sov_ng_ac_b_no	sov	ng	nom-acc	balancing	nomn	ovs				100	0.990000	0.962553	3	97	0.030000	1.000000	0.989691
1_2_intran_S_marker	20_sov_ng_ac_d_se	sov	ng	nom-acc	deranking	sent	sov				100	0.940000	0.857234	3	97	0.030000	1.000000	0.938144
1_2_intran_S_marker	21_sov_ng_ac_d_pa	sov	ng	nom-acc	deranking	poss-acc	ovs				100	0.850000	0.737543	3	97	0.030000	1.000000	0.845361
1_2_intran_S_marker	22_sov_ng_ac_d_ep	sov	ng	nom-acc	deranking	erg-poss	vos				100	0.980000	1.064405	3	97	0.030000	1.000000	0.979381
1_2_intran_S_marker	23_sov_ng_ac_d_no	sov	ng	nom-acc	deranking	nomn	ovs				100	0.970000	1.030775	3	97	0.030000	1.000000	0.969072
1_2_intran_S_marker	24_sov_ng_er_b_se	sov	ng	erg-abs	balancing	sent	sov				100	0.570000	0.212556	4	96	0.040000	0.500000	0.572917
1_2_intran_S_marker	25_sov_ng_er_b_pa	sov	ng	erg-abs	balancing	poss-acc	ovs				100	0.670000	0.322241	4	96	0.040000	0.750000	0.666667
1_2_intran_S_marker	26_sov_ng_er_b_ep	sov	ng	erg-abs	balancing	erg-poss	vos				100	0.650000	0.189431	4	96	0.040000	0.500000	0.656250
1_2_intran_S_marker	27_sov_ng_er_b_no	sov	ng	erg-abs	balancing	nomn	ovs				100	0.550000	0.137717	4	96	0.040000	0.500000	0.552083
1_2_intran_S_marker	28_sov_ng_er_d_se	sov	ng	erg-abs	deranking	sent	sov				100	0.510000	0.055531	4	96	0.040000	0.500000	0.510417
1_2_intran_S_marker	29_sov_ng_er_d_pa	sov	ng	erg-abs	deranking	poss-acc	ovs				100	0.510000	0.025818	4	96	0.040000	0.750000	0.500000
1_2_intran_S_marker	30_sov_ng_er_d_ep	sov	ng	erg-abs	deranking	erg-poss	vos				100	0.640000	0.216564	4	96	0.040000	0.750000	0.635417
1_2_intran_S_marker	31_sov_ng_er_d_no	sov	ng	erg-abs	deranking	nomn	ovs				100	0.630000	0.209433	4	96	0.040000	0.750000	0.625000
1_2_intran_S_marker	32_svo_gn_ac_b_se	svo	gn	nom-acc	balancing	sent	svo				100	0.960000	1.314634	3	97	0.030000	1.000000	0.958763
1_2_intran_S_marker	33_svo_gn_ac_b_pa	svo	gn	nom-acc	balancing	poss-acc	svo				100	0.980000	1.205956	3	97	0.030000	1.000000	0.979381
1_2_intran_S_marker	34_svo_gn_ac_b_ep	svo	gn	nom-acc	balancing	erg-poss	sov				100	0.950000	1.343488	3	97	0.030000	1.000000	0.948454
1_2_intran_S_marker	35_svo_gn_ac_b_no	svo	gn	nom-acc	balancing	nomn	svo				100	0.960000	1.606713	3	97	0.030000	1.000000	0.958763
1_2_intran_S_marker	36_svo_gn_ac_d_se	svo	gn	nom-acc	deranking	sent	svo				100	0.950000	0.927329	3	97	0.030000	1.000000	0.948454
1_2_intran_S_marker	37_svo_gn_ac_d_pa	svo	gn	nom-acc	deranking	poss-acc	svo				100	0.940000	1.014469	3	97	0.030000	1.000000	0.938144
1_2_intran_S_marker	38_svo_gn_ac_d_ep	svo	gn	nom-acc	deranking	erg-poss	sov				100	0.920000	1.035022	3	97	0.030000	1.000000	0.917526
1_2_intran_S_marker	39_svo_gn_ac_d_no	svo	gn	nom-acc	deranking	nomn	svo				100	0.940000	1.330864	3	97	0.030000	1.000000	0.938144
1_2_intran_S_marker	40_svo_gn_er_b_se	svo	gn	erg-abs	balancing	sent	svo				100	0.950000	0.841761	3	97	0.030000	1.000000	0.948454
1_2_intran_S_marker	41_svo_gn_er_b_pa	svo	gn	erg-abs	balancing	poss-acc	svo				100	0.930000	0.809398	3	97	0.030000	1.000000	0.927835
1_2_intran_S_marker	42_svo_gn_er_b_ep	svo	gn	erg-abs	balancing	erg-poss	sov				100	0.900000	0.662292	3	97	0.030000	1.000000	0.896907
1_2_intran_S_marker	43_svo_gn_er_b_no	svo	gn	erg-abs	balancing	nomn	svo				100	0.940000	0.763712	3	97	0.030000	1.000000	0.938144
1_2_intran_S_marker	44_svo_gn_er_d_se	svo	gn	erg-abs	deranking	sent	svo				100	0.800000	0.506930	3	97	0.030000	1.000000	0.793814
1_2_intran_S_marker	45_svo_gn_er_d_pa	svo	gn	erg-abs	deranking	poss-acc	svo				100	0.910000	0.624395	3	97	0.030000	1.000000	0.907216
1_2_intran_S_marker	46_svo_gn_er_d_ep	svo	gn	erg-abs	deranking	erg-poss	sov				100	0.940000	0.655764	3	97	0.030000	1.000000	0.938144
1_2_intran_S_marker	47_svo_gn_er_d_no	svo	gn	erg-abs	deranking	nomn	svo				100	0.920000	0.602603	3	97	0.030000	1.000000	0.917526
1_2_intran_S_marker	48_svo_ng_ac_b_se	svo	ng	nom-acc	balancing	sent	svo				100	0.980000	1.186928	3	97	0.030000	1.000000	0.979381
1_2_intran_S_marker	49_svo_ng_ac_b_pa	svo	ng	nom-acc	balancing	poss-acc	vos				100	0.950000	1.265173	3	97	0.030000	0.666667	0.958763
1_2_intran_S_marker	50_svo_ng_ac_b_ep	svo	ng	nom-acc	balancing	erg-poss	vos				100	1.000000	1.321233	3	97	0.030000	1.000000	1.000000
1_2_intran_S_marker	51_svo_ng_ac_b_no	svo	ng	nom-acc	balancing	nomn	vos				100	0.970000	1.547964	3	97	0.030000	0.666667	0.979381
1_2_intran_S_marker	52_svo_ng_ac_d_se	svo	ng	nom-acc	deranking	sent	svo				100	0.970000	1.201770	3	97	0.030000	1.000000	0.969072
1_2_intran_S_marker	53_svo_ng_ac_d_pa	svo	ng	nom-acc	deranking	poss-acc	vos				100	0.960000	1.104886	3	97	0.030000	1.000000	0.958763
1_2_intran_S_marker	54_svo_ng_ac_d_ep	svo	ng	nom-acc	deranking	erg-poss	vos				100	0.990000	1.161607	3	97	0.030000	1.000000	0.989691
1_2_intran_S_marker	55_svo_ng_ac_d_no	svo	ng	nom-acc	deranking	nomn	vos				100	0.970000	1.143841	3	97	0.030000	1.000000	0.969072
1_2_intran_S_marker	56_svo_ng_er_b_se	svo	ng	erg-abs	balancing	sent	svo				100	0.760000	0.484036	3	97	0.030000	0.666667	0.762887
1_2_intran_S_marker	57_svo_ng_er_b_pa	svo	ng	erg-abs	balancing	poss-acc	vos				100	0.920000	0.666055	3	97	0.030000	0.666667	0.927835
1_2_intran_S_marker	58_svo_ng_er_b_ep	svo	ng	erg-abs	balancing	erg-poss	vos				100	0.860000	0.503311	3	97	0.030000	1.000000	0.855670
1_2_intran_S_marker	59_svo_ng_er_b_no	svo	ng	erg-abs	balancing	nomn	vos				100	0.880000	0.707081	3	97	0.030000	0.666667	0.886598
1_2_intran_S_marker	60_svo_ng_er_d_se	svo	ng	erg-abs	deranking	sent	svo				100	0.750000	0.488951	3	97	0.030000	0.666667	0.752577
1_2_intran_S_marker	61_svo_ng_er_d_pa	svo	ng	erg-abs	deranking	poss-acc	vos				100	0.820000	0.536916	3	97	0.030000	1.000000	0.814433
1_2_intran_S_marker	62_svo_ng_er_d_ep	svo	ng	erg-abs	deranking	erg-poss	vos				100	0.720000	0.275613	3	97	0.030000	0.666667	0.721649
1_2_intran_S_marker	63_svo_ng_er_d_no	svo	ng	erg-abs	deranking	nomn	vos				100	0.710000	0.325917	3	97	0.030000	0.666667	0.711340
1_2_intran_S_marker	64_vos_gn_ac_b_se	vos	gn	nom-acc	balancing	sent	vos				100	0.980000	0.908555	3	97	0.030000	1.000000	0.979381
1_2_intran_S_marker	65_vos_gn_ac_b_pa	vos	gn	nom-acc	balancing	poss-acc	svo				100	0.990000	0.968612	3	97	0.030000	1.000000	0.989691
1_2_intran_S_marker	66_vos_gn_ac_b_ep	vos	gn	nom-acc	balancing	erg-poss	sov				100	0.990000	1.144792	3	97	0.030000	1.000000	0.989691
1_2_intran_S_marker	67_vos_gn_ac_b_no	vos	gn	nom-acc	balancing	nomn	svo				100	0.980000	1.041455	3	97	0.030000	1.000000	0.979381
1_2_intran_S_marker	68_vos_gn_ac_d_se	vos	gn	nom-acc	deranking	sent	vos				100	0.970000	0.998202	3	97	0.030000	1.000000	0.969072
1_2_intran_S_marker	69_vos_gn_ac_d_pa	vos	gn	nom-acc	deranking	poss-acc	svo				100	0.990000	0.966609	3	97	0.030000	1.000000	0.989691
1_2_intran_S_marker	70_vos_gn_ac_d_ep	vos	gn	nom-acc	deranking	erg-poss	sov				100	0.990000	1.096102	3	97	0.030000	1.000000	0.989691
1_2_intran_S_marker	71_vos_gn_ac_d_no	vos	gn	nom-acc	deranking	nomn	svo				100	0.990000	1.015271	3	97	0.030000	1.000000	0.989691
1_2_intran_S_marker	72_vos_gn_er_b_se	vos	gn	erg-abs	balancing	sent	vos				100	0.960000	0.875890	4	96	0.040000	1.000000	0.958333
1_2_intran_S_marker	73_vos_gn_er_b_pa	vos	gn	erg-abs	balancing	poss-acc	svo				100	0.950000	0.866754	4	96	0.040000	1.000000	0.947917
1_2_intran_S_marker	74_vos_gn_er_b_ep	vos	gn	erg-abs	balancing	erg-poss	sov				100	0.980000	0.915565	4	96	0.040000	1.000000	0.979167
1_2_intran_S_marker	75_vos_gn_er_b_no	vos	gn	erg-abs	balancing	nomn	svo				100	0.970000	0.781704	4	96	0.040000	1.000000	0.968750
1_2_intran_S_marker	76_vos_gn_er_d_se	vos	gn	erg-abs	deranking	sent	vos				100	0.970000	0.986564	4	96	0.040000	1.000000	0.968750
1_2_intran_S_marker	77_vos_gn_er_d_pa	vos	gn	erg-abs	deranking	poss-acc	svo				100	0.930000	0.780306	4	96	0.040000	1.000000	0.927083
1_2_intran_S_marker	78_vos_gn_er_d_ep	vos	gn	erg-abs	deranking	erg-poss	sov				100	0.980000	0.822803	4	96	0.040000	1.000000	0.979167
1_2_intran_S_marker	79_vos_gn_er_d_no	vos	gn	erg-abs	deranking	nomn	svo				100	0.920000	0.688213	4	96	0.040000	1.000000	0.916667
1_2_intran_S_marker	80_vos_ng_ac_b_se	vos	ng	nom-acc	balancing	sent	vos				100	0.700000	0.336499	4	96	0.040000	0.750000	0.697917
1_2_intran_S_marker	81_vos_ng_ac_b_pa	vos	ng	nom-acc	balancing	poss-acc	vos				100	0.810000	0.437287	4	96	0.040000	0.750000	0.812500
1_2_intran_S_marker	82_vos_ng_ac_b_ep	vos	ng	nom-acc	balancing	erg-poss	vos				100	0.680000	0.231147	4	96	0.040000	1.000000	0.666667
1_2_intran_S_marker	83_vos_ng_ac_b_no	vos	ng	nom-acc	balancing	nomn	vos				100	0.790000	0.435779	4	96	0.040000	1.000000	0.781250
1_2_intran_S_marker	84_vos_ng_ac_d_se	vos	ng	nom-acc	deranking	sent	vos				100	0.760000	0.357811	4	96	0.040000	1.000000	0.750000
1_2_intran_S_marker	85_vos_ng_ac_d_pa	vos	ng	nom-acc	deranking	poss-acc	vos				100	0.780000	0.627184	4	96	0.040000	1.000000	0.770833
1_2_intran_S_marker	86_vos_ng_ac_d_ep	vos	ng	nom-acc	deranking	erg-poss	vos				100	0.730000	0.319344	4	96	0.040000	1.000000	0.718750
1_2_intran_S_marker	87_vos_ng_ac_d_no	vos	ng	nom-acc	deranking	nomn	vos				100	0.740000	0.366899	4	96	0.040000	0.750000	0.739583
1_2_intran_S_marker	88_vos_ng_er_b_se	vos	ng	erg-abs	balancing	sent	vos				100	0.990000	0.936945	3	97	0.030000	1.000000	0.989691
1_2_intran_S_marker	89_vos_ng_er_b_pa	vos	ng	erg-abs	balancing	poss-acc	vos				100	0.980000	0.893322	3	97	0.030000	1.000000	0.979381
1_2_intran_S_marker	90_vos_ng_er_b_ep	vos	ng	erg-abs	balancing	erg-poss	vos				100	0.990000	0.879870	3	97	0.030000	1.000000	0.989691
1_2_intran_S_marker	91_vos_ng_er_b_no	vos	ng	erg-abs	balancing	nomn	vos				100	0.980000	0.842844	3	97	0.030000	1.000000	0.979381
1_2_intran_S_marker	92_vos_ng_er_d_se	vos	ng	erg-abs	deranking	sent	vos				100	0.980000	0.837437	3	97	0.030000	1.000000	0.979381
1_2_intran_S_marker	93_vos_ng_er_d_pa	vos	ng	erg-abs	deranking	poss-acc	vos				100	0.980000	0.773853	3	97	0.030000	1.000000	0.979381
1_2_intran_S_marker	94_vos_ng_er_d_ep	vos	ng	erg-abs	deranking	erg-poss	vos				100	0.980000	0.919740	3	97	0.030000	1.000000	0.979381
1_2_intran_S_marker	95_vos_ng_er_d_no	vos	ng	erg-abs	deranking	nomn	vos				100	0.980000	0.821382	3	97	0.030000	1.000000	0.979381
1_3_intran_SV_order	00_sov_gn_ac_b_se	sov	gn	nom-acc	balancing	sent	sov				100	1.000000	3.693682	0	100	0.000000		1.000000
1_3_intran_SV_order	01_sov_gn_ac_b_pa	sov	gn	nom-acc	balancing	poss-acc	sov				100	1.000000	3.666693	0	100	0.000000		1.000000
1_3_intran_SV_order	02_sov_gn_ac_b_ep	sov	gn	nom-acc	balancing	erg-poss	sov				100	0.990000	3.795763	0	100	0.000000		0.990000
1_3_intran_SV_order	03_sov_gn_ac_b_no	sov	gn	nom-acc	balancing	nomn	sov				100	1.000000	3.494853	0	100	0.000000		1.000000
1_3_intran_SV_order	04_sov_gn_ac_d_se	sov	gn	nom-acc	deranking	sent	sov				100	1.000000	3.760371	0	100	0.000000		1.000000
1_3_intran_SV_order	05_sov_gn_ac_d_pa	sov	gn	nom-acc	deranking	poss-acc	sov				100	1.000000	3.897817	0	100	0.000000		1.000000
1_3_intran_SV_order	06_sov_gn_ac_d_ep	sov	gn	nom-acc	deranking	erg-poss	sov				100	1.000000	3.590452	0	100	0.000000		1.000000
1_3_intran_SV_order	07_sov_gn_ac_d_no	sov	gn	nom-acc	deranking	nomn	sov				100	1.000000	3.858512	0	100	0.000000		1.000000
1_3_intran_SV_order	08_sov_gn_er_b_se	sov	gn	erg-abs	balancing	sent	sov				100	1.000000	4.559086	0	100	0.000000		1.000000
1_3_intran_SV_order	09_sov_gn_er_b_pa	sov	gn	erg-abs	balancing	poss-acc	sov				100	1.000000	4.487685	0	100	0.000000		1.000000
1_3_intran_SV_order	10_sov_gn_er_b_ep	sov	gn	erg-abs	balancing	erg-poss	sov				100	1.000000	4.359922	0	100	0.000000		1.000000
1_3_intran_SV_order	11_sov_gn_er_b_no	sov	gn	erg-abs	balancing	nomn	sov				100	1.000000	4.244102	0	100	0.000000		1.000000
1_3_intran_SV_order	12_sov_gn_er_d_se	sov	gn	erg-abs	deranking	sent	sov				100	1.000000	4.232344	0	100	0.000000		1.000000
1_3_intran_SV_order	13_sov_gn_er_d_pa	sov	gn	erg-abs	deranking	poss-acc	sov				100	1.000000	4.498318	0	100	0.000000		1.000000
1_3_intran_SV_order	14_sov_gn_er_d_ep	sov	gn	erg-abs	deranking	erg-poss	sov				100	1.000000	4.426441	0	100	0.000000		1.000000
1_3_intran_SV_order	15_sov_gn_er_d_no	sov	gn	erg-abs	deranking	nomn	sov				100	1.000000	4.525772	0	100	0.000000		1.000000
1_3_intran_SV_order	16_sov_ng_ac_b_se	sov	ng	nom-acc	balancing	sent	sov				100	1.000000	4.018931	0	100	0.000000		1.000000
1_3_intran_SV_order	17_sov_ng_ac_b_pa	sov	ng	nom-acc	balancing	poss-acc	ovs				100	1.000000	4.120609	0	100	0.000000		1.000000
1_3_intran_SV_order	18_sov_ng_ac_b_ep	sov	ng	nom-acc	balancing	erg-poss	vos				100	1.000000	4.099871	0	100	0.000000		1.000000
1_3_intran_SV_order	19_sov_ng_ac_b_no	sov	ng	nom-acc	balancing	nomn	ovs				100	1.000000	4.052776	0	100	0.000000		1.000000
1_3_intran_SV_order	20_sov_ng_ac_d_se	sov	ng	nom-acc	deranking	sent	sov				100	1.000000	3.744254	0	100	0.000000		1.000000
1_3_intran_SV_order	21_sov_ng_ac_d_pa	sov	ng	nom-acc	deranking	poss-acc	ovs				100	1.000000	3.769046	0	100	0.000000		1.000000
1_3_intran_SV_order	22_sov_ng_ac_d_ep	sov	ng	nom-acc	deranking	erg-poss	vos				100	1.000000	4.350717	0	100	0.000000		1.000000
1_3_intran_SV_order	23_sov_ng_ac_d_no	sov	ng	nom-acc	deranking	nomn	ovs				100	1.000000	4.033590	0	100	0.000000		1.000000
1_3_intran_SV_order	24_sov_ng_er_b_se	sov	ng	erg-abs	balancing	sent	sov				100	1.000000	4.322485	0	100	0.000000		1.000000
1_3_intran_SV_order	25_sov_ng_er_b_pa	sov	ng	erg-abs	balancing	poss-acc	ovs				100	1.000000	4.280335	0	100	0.000000		1.000000
1_3_intran_SV_order	26_sov_ng_er_b_ep	sov	ng	erg-abs	balancing	erg-poss	vos				100	1.000000	4.439311	0	100	0.000000		1.000000
1_3_intran_SV_order	27_sov_ng_er_b_no	sov	ng	erg-abs	balancing	nomn	ovs				100	1.000000	4.231138	0	100	0.000000		1.000000
1_3_intran_SV_order	28_sov_ng_er_d_se	sov	ng	erg-abs	deranking	sent	sov				100	1.000000	4.422689	0	100	0.000000		1.000000
1_3_intran_SV_order	29_sov_ng_er_d_pa	sov	ng	erg-abs	deranking	poss-acc	ovs				100	1.000000	4.264018	0	100	0.000000		1.000000
1_3_intran_SV_order	30_sov_ng_er_d_ep	sov	ng	erg-abs	deranking	erg-poss	vos				100	1.000000	4.436324	0	100	0.000000		1.000000
1_3_intran_SV_order	31_sov_ng_er_d_no	sov	ng	erg-abs	deranking	nomn	ovs				100	1.000000	4.598596	0	100	0.000000		1.000000
1_3_intran_SV_order	32_svo_gn_ac_b_se	svo	gn	nom-acc	balancing	sent	svo				100	1.000000	4.376525	0	100	0.000000		1.000000
1_3_intran_SV_order	33_svo_gn_ac_b_pa	svo	gn	nom-acc	balancing	poss-acc	svo				100	1.000000	4.426765	0	100	0.000000		1.000000
1_3_intran_SV_order	34_svo_gn_ac_b_ep	svo	gn	nom-acc	balancing	erg-poss	sov				100	1.000000	4.254070	0	100	0.000000		1.000000
1_3_intran_SV_order	35_svo_gn_ac_b_no	svo	gn	nom-acc	balancing	nomn	svo				100	1.000000	4.305789	0	100	0.000000		1.000000
1_3_intran_SV_order	36_svo_gn_ac_d_se	svo	gn	nom-acc	deranking	sent	svo				100	1.000000	3.798677	0	100	0.000000		1.000000
1_3_intran_SV_order	37_svo_gn_ac_d_pa	svo	gn	nom-acc	deranking	poss-acc	svo				100	1.000000	3.932183	0	100	0.000000		1.000000
1_3_intran_SV_order	38_svo_gn_ac_d_ep	svo	gn	nom-acc	deranking	erg-poss	sov				100	1.000000	3.649567	0	100	0.000000		1.000000
1_3_intran_SV_order	39_svo_gn_ac_d_no	svo	gn	nom-acc	deranking	nomn	svo				100	1.000000	3.599561	0	100	0.000000		1.000000
1_3_intran_SV_order	40_svo_gn_er_b_se	svo	gn	erg-abs	balancing	sent	svo				100	1.000000	2.873015	0	100	0.000000		1.000000
1_3_intran_SV_order	41_svo_gn_er_b_pa	svo	gn	erg-abs	balancing	poss-acc	svo				100	1.000000	3.084817	0	100	0.000000		1.000000
1_3_intran_SV_order	42_svo_gn_er_b_ep	svo	gn	erg-abs	balancing	erg-poss	sov				100	1.000000	3.074412	0	100	0.000000		1.000000
1_3_intran_SV_order	43_svo_gn_er_b_no	svo	gn	erg-abs	balancing	nomn	svo				100	1.000000	2.878145	0	100	0.000000		1.000000
1_3_intran_SV_order	44_svo_gn_er_d_se	svo	gn	erg-abs	deranking	sent	svo				100	1.000000	2.931671	0	100	0.000000		1.000000
1_3_intran_SV_order	45_svo_gn_er_d_pa	svo	gn	erg-abs	deranking	poss-acc	svo				100	1.000000	3.002890	0	100	0.000000		1.000000
1_3_intran_SV_order	46_svo_gn_er_d_ep	svo	gn	erg-abs	deranking	erg-poss	sov				100	1.000000	2.964532	0	100	0.000000		1.000000
1_3_intran_SV_order	47_svo_gn_er_d_no	svo	gn	erg-abs	deranking	nomn	svo				100	1.000000	2.761647	0	100	0.000000		1.000000
1_3_intran_SV_order	48_svo_ng_ac_b_se	svo	ng	nom-acc	balancing	sent	svo				100	1.000000	4.436569	0	100	0.000000		1.000000
1_3_intran_SV_order	49_svo_ng_ac_b_pa	svo	ng	nom-acc	balancing	poss-acc	vos				100	1.000000	4.251936	0	100	0.000000		1.000000
1_3_intran_SV_order	50_svo_ng_ac_b_ep	svo	ng	nom-acc	balancing	erg-poss	vos				100	1.000000	4.408043	0	100	0.000000		1.000000
1_3_intran_SV_order	51_svo_ng_ac_b_no	svo	ng	nom-acc	balancing	nomn	vos				100	1.000000	4.299463	0	100	0.000000		1.000000
1_3_intran_SV_order	52_svo_ng_ac_d_se	svo	ng	nom-acc	deranking	sent	svo				100	1.000000	4.122583	0	100	0.000000		1.000000
1_3_intran_SV_order	53_svo_ng_ac_d_pa	svo	ng	nom-acc	deranking	poss-acc	vos				100	1.000000	3.805217	0	100	0.000000		1.000000
1_3_intran_SV_order	54_svo_ng_ac_d_ep	svo	ng	nom-acc	deranking	erg-poss	vos				100	1.000000	4.289557	0	100	0.000000		1.000000
