phenomenon	language	clause_wo	np_wo	alignment	comp_system	strategy	anc_wo	anc_wo_choice	anc_iv_order	anc_tv_order	n_languages	n_pairs	raw_accuracy	bad_parse_rate	weighted_accuracy
3_5_clausal_comp_V_order	49_svo_ng_ac_b_pa	svo	ng	nom-acc	balancing	poss-acc	vos				1	100	1.000000	0.000000	1.000000
3_5_clausal_comp_V_order	50_svo_ng_ac_b_ep	svo	ng	nom-acc	balancing	erg-poss	vos				1	100	1.000000	0.000000	1.000000
3_5_clausal_comp_V_order	51_svo_ng_ac_b_no	svo	ng	nom-acc	balancing	nomn	vos				1	100	1.000000	0.000000	1.000000
3_5_clausal_comp_V_order	52_svo_ng_ac_d_se	svo	ng	nom-acc	deranking	sent	svo				1	100	1.000000	0.020000	0.980000
3_5_clausal_comp_V_order	53_svo_ng_ac_d_pa	svo	ng	nom-acc	deranking	poss-acc	vos				1	100	1.000000	0.000000	1.000000
3_5_clausal_comp_V_order	54_svo_ng_ac_d_ep	svo	ng	nom-acc	deranking	erg-poss	vos				1	100	1.000000	0.000000	1.000000
3_5_clausal_comp_V_order	55_svo_ng_ac_d_no	svo	ng	nom-acc	deranking	nomn	vos				1	100	1.000000	0.000000	1.000000
3_5_clausal_comp_V_order	56_svo_ng_er_b_se	svo	ng	erg-abs	balancing	sent	svo				1	100	1.000000	0.020000	0.980000
3_5_clausal_comp_V_order	57_svo_ng_er_b_pa	svo	ng	erg-abs	balancing	poss-acc	vos				1	100	1.000000	0.000000	1.000000
3_5_clausal_comp_V_order	58_svo_ng_er_b_ep	svo	ng	erg-abs	balancing	erg-poss	vos				1	100	1.000000	0.000000	1.000000
3_5_clausal_comp_V_order	59_svo_ng_er_b_no	svo	ng	erg-abs	balancing	nomn	vos				1	100	1.000000	0.000000	1.000000
3_5_clausal_comp_V_order	60_svo_ng_er_d_se	svo	ng	erg-abs	deranking	sent	svo				1	100	1.000000	0.020000	0.980000
3_5_clausal_comp_V_order	61_svo_ng_er_d_pa	svo	ng	erg-abs	deranking	poss-acc	vos				1	100	1.000000	0.000000	1.000000
3_5_clausal_comp_V_order	62_svo_ng_er_d_ep	svo	ng	erg-abs	deranking	erg-poss	vos				1	100	1.000000	0.000000	1.000000
3_5_clausal_comp_V_order	63_svo_ng_er_d_no	svo	ng	erg-abs	deranking	nomn	vos				1	100	1.000000	0.000000	1.000000
3_5_clausal_comp_V_order	64_vos_gn_ac_b_se	vos	gn	nom-acc	balancing	sent	vos				1	100	1.000000	0.000000	1.000000
3_5_clausal_comp_V_order	65_vos_gn_ac_b_pa	vos	gn	nom-acc	balancing	poss-acc	svo				1	100	1.000000	0.000000	1.000000
3_5_clausal_comp_V_order	66_vos_gn_ac_b_ep	vos	gn	nom-acc	balancing	erg-poss	sov				1	100	1.000000	0.000000	1.000000
3_5_clausal_comp_V_order	67_vos_gn_ac_b_no	vos	gn	nom-acc	balancing	nomn	svo				1	100	1.000000	0.000000	1.000000
3_5_clausal_comp_V_order	68_vos_gn_ac_d_se	vos	gn	nom-acc	deranking	sent	vos				1	100	1.000000	0.000000	1.000000
3_5_clausal_comp_V_order	69_vos_gn_ac_d_pa	vos	gn	nom-acc	deranking	poss-acc	svo				1	100	1.000000	0.000000	1.000000
3_5_clausal_comp_V_order	70_vos_gn_ac_d_ep	vos	gn	nom-acc	deranking	erg-poss	sov				1	100	1.000000	0.000000	1.000000
3_5_clausal_comp_V_order	71_vos_gn_ac_d_no	vos	gn	nom-acc	deranking	nomn	svo				1	100	1.000000	0.000000	1.000000
3_5_clausal_comp_V_order	72_vos_gn_er_b_se	vos	gn	erg-abs	balancing	sent	vos				1	100	1.000000	0.020000	0.980000
3_5_clausal_comp_V_order	73_vos_gn_er_b_pa	vos	gn	erg-abs	balancing	poss-acc	svo				1	100	1.000000	0.010000	0.990000
3_5_clausal_comp_V_order	74_vos_gn_er_b_ep	vos	gn	erg-abs	balancing	erg-poss	sov				1	100	1.000000	0.000000	1.000000
3_5_clausal_comp_V_order	75_vos_gn_er_b_no	vos	gn	erg-abs	balancing	nomn	svo				1	100	1.000000	0.000000	1.000000
3_5_clausal_comp_V_order	76_vos_gn_er_d_se	vos	gn	erg-abs	deranking	sent	vos				1	100	1.000000	0.000000	1.000000
3_5_clausal_comp_V_order	77_vos_gn_er_d_pa	vos	gn	erg-abs	deranking	poss-acc	svo				1	100	1.000000	0.000000	1.000000
3_5_clausal_comp_V_order	78_vos_gn_er_d_ep	vos	gn	erg-abs	deranking	erg-poss	sov				1	100	1.000000	0.000000	1.000000
3_5_clausal_comp_V_order	79_vos_gn_er_d_no	vos	gn	erg-abs	deranking	nomn	svo				1	100	1.000000	0.000000	1.000000
3_5_clausal_comp_V_order	80_vos_ng_ac_b_se	vos	ng	nom-acc	balancing	sent	vos				1	100	1.000000	0.000000	1.000000
3_5_clausal_comp_V_order	81_vos_ng_ac_b_pa	vos	ng	nom-acc	balancing	poss-acc	vos				1	100	1.000000	0.000000	1.000000
3_5_clausal_comp_V_order	82_vos_ng_ac_b_ep	vos	ng	nom-acc	balancing	erg-poss	vos				1	100	0.990000	0.000000	0.990000
3_5_clausal_comp_V_order	83_vos_ng_ac_b_no	vos	ng	nom-acc	balancing	nomn	vos				1	100	1.000000	0.000000	1.000000
3_5_clausal_comp_V_order	84_vos_ng_ac_d_se	vos	ng	nom-acc	deranking	sent	vos				1	100	1.000000	0.000000	1.000000
3_5_clausal_comp_V_order	85_vos_ng_ac_d_pa	vos	ng	nom-acc	deranking	poss-acc	vos				1	100	1.000000	0.000000	1.000000
3_5_clausal_comp_V_order	86_vos_ng_ac_d_ep	vos	ng	nom-acc	deranking	erg-poss	vos				1	100	1.000000	0.000000	1.000000
3_5_clausal_comp_V_order	87_vos_ng_ac_d_no	vos	ng	nom-acc	deranking	nomn	vos				1	100	1.000000	0.000000	1.000000
3_5_clausal_comp_V_order	88_vos_ng_er_b_se	vos	ng	erg-abs	balancing	sent	vos				1	100	1.000000	0.020000	0.980000
3_5_clausal_comp_V_order	89_vos_ng_er_b_pa	vos	ng	erg-abs	balancing	poss-acc	vos				1	100	1.000000	0.010000	0.990000
3_5_clausal_comp_V_order	90_vos_ng_er_b_ep	vos	ng	erg-abs	balancing	erg-poss	vos				1	100	1.000000	0.000000	1.000000
3_5_clausal_comp_V_order	91_vos_ng_er_b_no	vos	ng	erg-abs	balancing	nomn	vos				1	100	1.000000	0.000000	1.000000
3_5_clausal_comp_V_order	92_vos_ng_er_d_se	vos	ng	erg-abs	deranking	sent	vos				1	100	1.000000	0.000000	1.000000
3_5_clausal_comp_V_order	93_vos_ng_er_d_pa	vos	ng	erg-abs	deranking	poss-acc	vos				1	100	1.000000	0.000000	1.000000
3_5_clausal_comp_V_order	94_vos_ng_er_d_ep	vos	ng	erg-abs	deranking	erg-poss	vos				1	100	1.000000	0.000000	1.000000
3_5_clausal_comp_V_order	95_vos_ng_er_d_no	vos	ng	erg-abs	deranking	nomn	vos				1	100	1.000000	0.000000	1.000000
3_6_clausal_CV_valency	00_sov_gn_ac_b_se	sov	gn	nom-acc	balancing	sent	sov				1	100	0.780000	0.750000	0.195000
3_6_clausal_CV_valency	01_sov_gn_ac_b_pa	sov	gn	nom-acc	balancing	poss-acc	sov				1	100	0.780000	0.750000	0.195000
3_6_clausal_CV_valency	02_sov_gn_ac_b_ep	sov	gn	nom-acc	balancing	erg-poss	sov				1	100	0.770000	0.750000	0.192500
3_6_clausal_CV_valency	03_sov_gn_ac_b_no	sov	gn	nom-acc	balancing	nomn	sov				1	100	0.800000	0.750000	0.200000
3_6_clausal_CV_valency	04_sov_gn_ac_d_se	sov	gn	nom-acc	deranking	sent	sov				1	100	0.760000	0.750000	0.190000
3_6_clausal_CV_valency	05_sov_gn_ac_d_pa	sov	gn	nom-acc	deranking	poss-acc	sov				1	100	0.740000	0.750000	0.185000
3_6_clausal_CV_valency	06_sov_gn_ac_d_ep	sov	gn	nom-acc	deranking	erg-poss	sov				1	100	0.750000	0.750000	0.187500
3_6_clausal_CV_valency	07_sov_gn_ac_d_no	sov	gn	nom-acc	deranking	nomn	sov				1	100	0.720000	0.750000	0.180000
3_6_clausal_CV_valency	08_sov_gn_er_b_se	sov	gn	erg-abs	balancing	sent	sov				1	100	0.760000	0.750000	0.190000
3_6_clausal_CV_valency	09_sov_gn_er_b_pa	sov	gn	erg-abs	balancing	poss-acc	sov				1	100	0.790000	0.750000	0.197500
3_6_clausal_CV_valency	10_sov_gn_er_b_ep	sov	gn	erg-abs	balancing	erg-poss	sov				1	100	0.780000	0.750000	0.195000
3_6_clausal_CV_valency	11_sov_gn_er_b_no	sov	gn	erg-abs	balancing	nomn	sov				1	100	0.790000	0.750000	0.197500
3_6_clausal_CV_valency	12_sov_gn_er_d_se	sov	gn	erg-abs	deranking	sent	sov				1	100	0.740000	0.920000	0.059200
3_6_clausal_CV_valency	13_sov_gn_er_d_pa	sov	gn	erg-abs	deranking	poss-acc	sov				1	100	0.730000	0.820000	0.131400
3_6_clausal_CV_valency	14_sov_gn_er_d_ep	sov	gn	erg-abs	deranking	erg-poss	sov				1	100	0.780000	0.750000	0.195000
3_6_clausal_CV_valency	15_sov_gn_er_d_no	sov	gn	erg-abs	deranking	nomn	sov				1	100	0.760000	0.750000	0.190000
3_6_clausal_CV_valency	16_sov_ng_ac_b_se	sov	ng	nom-acc	balancing	sent	sov				1	100	0.740000	0.750000	0.185000
3_6_clausal_CV_valency	17_sov_ng_ac_b_pa	sov	ng	nom-acc	balancing	poss-acc	ovs				1	100	0.760000	0.750000	0.190000
3_6_clausal_CV_valency	18_sov_ng_ac_b_ep	sov	ng	nom-acc	balancing	erg-poss	vos				1	100	0.750000	0.750000	0.187500
3_6_clausal_CV_valency	19_sov_ng_ac_b_no	sov	ng	nom-acc	balancing	nomn	ovs				1	100	0.760000	0.750000	0.190000
3_6_clausal_CV_valency	20_sov_ng_ac_d_se	sov	ng	nom-acc	deranking	sent	sov				1	100	0.760000	0.750000	0.190000
3_6_clausal_CV_valency	21_sov_ng_ac_d_pa	sov	ng	nom-acc	deranking	poss-acc	ovs				1	100	0.780000	0.750000	0.195000
3_6_clausal_CV_valency	22_sov_ng_ac_d_ep	sov	ng	nom-acc	deranking	erg-poss	vos				1	100	0.750000	0.750000	0.187500
3_6_clausal_CV_valency	23_sov_ng_ac_d_no	sov	ng	nom-acc	deranking	nomn	ovs				1	100	0.770000	0.750000	0.192500
3_6_clausal_CV_valency	24_sov_ng_er_b_se	sov	ng	erg-abs	balancing	sent	sov				1	100	0.810000	0.750000	0.202500
3_6_clausal_CV_valency	25_sov_ng_er_b_pa	sov	ng	erg-abs	balancing	poss-acc	ovs				1	100	0.760000	0.750000	0.190000
3_6_clausal_CV_valency	26_sov_ng_er_b_ep	sov	ng	erg-abs	balancing	erg-poss	vos				1	100	0.770000	0.750000	0.192500
3_6_clausal_CV_valency	27_sov_ng_er_b_no	sov	ng	erg-abs	balancing	nomn	ovs				1	100	0.770000	0.750000	0.192500
3_6_clausal_CV_valency	28_sov_ng_er_d_se	sov	ng	erg-abs	deranking	sent	sov				1	100	0.770000	0.920000	0.061600
3_6_clausal_CV_valency	29_sov_ng_er_d_pa	sov	ng	erg-abs	deranking	poss-acc	ovs				1	100	0.760000	0.820000	0.136800
3_6_clausal_CV_valency	30_sov_ng_er_d_ep	sov	ng	erg-abs	deranking	erg-poss	vos				1	100	0.720000	0.750000	0.180000
3_6_clausal_CV_valency	31_sov_ng_er_d_no	sov	ng	erg-abs	deranking	nomn	ovs				1	100	0.760000	0.750000	0.190000
3_6_clausal_CV_valency	32_svo_gn_ac_b_se	svo	gn	nom-acc	balancing	sent	svo				1	100	0.730000	0.750000	0.182500
3_6_clausal_CV_valency	33_svo_gn_ac_b_pa	svo	gn	nom-acc	balancing	poss-acc	svo				1	100	0.800000	0.750000	0.200000
3_6_clausal_CV_valency	34_svo_gn_ac_b_ep	svo	gn	nom-acc	balancing	erg-poss	sov				1	100	0.770000	0.750000	0.192500
3_6_clausal_CV_valency	35_svo_gn_ac_b_no	svo	gn	nom-acc	balancing	nomn	svo				1	100	0.750000	0.750000	0.187500
3_6_clausal_CV_valency	36_svo_gn_ac_d_se	svo	gn	nom-acc	deranking	sent	svo				1	100	0.750000	0.750000	0.187500
3_6_clausal_CV_valency	37_svo_gn_ac_d_pa	svo	gn	nom-acc	deranking	poss-acc	svo				1	100	0.760000	0.750000	0.190000
3_6_clausal_CV_valency	38_svo_gn_ac_d_ep	svo	gn	nom-acc	deranking	erg-poss	sov				1	100	0.800000	0.750000	0.200000
3_6_clausal_CV_valency	39_svo_gn_ac_d_no	svo	gn	nom-acc	deranking	nomn	svo				1	100	0.810000	0.750000	0.202500
3_6_clausal_CV_valency	40_svo_gn_er_b_se	svo	gn	erg-abs	balancing	sent	svo				1	100	0.780000	0.750000	0.195000
3_6_clausal_CV_valency	41_svo_gn_er_b_pa	svo	gn	erg-abs	balancing	poss-acc	svo				1	100	0.770000	0.750000	0.192500
3_6_clausal_CV_valency	42_svo_gn_er_b_ep	svo	gn	erg-abs	balancing	erg-poss	sov				1	100	0.760000	0.750000	0.190000
3_6_clausal_CV_valency	43_svo_gn_er_b_no	svo	gn	erg-abs	balancing	nomn	svo				1	100	0.770000	0.750000	0.192500
3_6_clausal_CV_valency	44_svo_gn_er_d_se	svo	gn	erg-abs	deranking	sent	svo				1	100	0.770000	0.920000	0.061600
3_6_clausal_CV_valency	45_svo_gn_er_d_pa	svo	gn	erg-abs	deranking	poss-acc	svo				1	100	0.740000	0.750000	0.185000
3_6_clausal_CV_valency	46_svo_gn_er_d_ep	svo	gn	erg-abs	deranking	erg-poss	sov				1	100	0.740000	0.750000	0.185000
3_6_clausal_CV_valency	47_svo_gn_er_d_no	svo	gn	erg-abs	deranking	nomn	svo				1	100	0.730000	0.750000	0.182500
3_6_clausal_CV_valency	48_svo_ng_ac_b_se	svo	ng	nom-acc	balancing	sent	svo				1	100	0.750000	0.750000	0.187500
3_6_clausal_CV_valency	49_svo_ng_ac_b_pa	svo	ng	nom-acc	balancing	poss-acc	vos				1	100	0.780000	0.750000	0.195000
3_6_clausal_CV_valency	50_svo_ng_ac_b_ep	svo	ng	nom-acc	balancing	erg-poss	vos				1	100	0.800000	0.750000	0.200000
3_6_clausal_CV_valency	51_svo_ng_ac_b_no	svo	ng	nom-acc	balancing	nomn	vos				1	100	0.770000	0.750000	0.192500
3_6_clausal_CV_valency	52_svo_ng_ac_d_se	svo	ng	nom-acc	deranking	sent	svo				1	100	0.790000	0.750000	0.197500
3_6_clausal_CV_valency	53_svo_ng_ac_d_pa	svo	ng	nom-acc	deranking	poss-acc	vos				1	100	0.740000	0.750000	0.185000
3_6_clausal_CV_valency	54_svo_ng_ac_d_ep	svo	ng	nom-acc	deranking	erg-poss	vos				1	100	0.760000	0.750000	0.190000
3_6_clausal_CV_valency	55_svo_ng_ac_d_no	svo	ng	nom-acc	deranking	nomn	vos				1	100	0.740000	0.750000	0.185000
3_6_clausal_CV_valency	56_svo_ng_er_b_se	svo	ng	erg-abs	balancing	sent	svo				1	100	0.770000	0.750000	0.192500
3_6_clausal_CV_valency	57_svo_ng_er_b_pa	svo	ng	erg-abs	balancing	poss-acc	vos				1	100	0.730000	0.750000	0.182500
3_6_clausal_CV_valency	58_svo_ng_er_b_ep	svo	ng	erg-abs	balancing	erg-poss	vos				1	100	0.740000	0.750000	0.185000
3_6_clausal_CV_valency	59_svo_ng_er_b_no	svo	ng	erg-abs	balancing	nomn	vos				1	100	0.730000	0.750000	0.182500
3_6_clausal_CV_valency	60_svo_ng_er_d_se	svo	ng	erg-abs	deranking	sent	svo				1	100	0.750000	0.920000	0.060000
3_6_clausal_CV_valency	61_svo_ng_er_d_pa	svo	ng	erg-abs	deranking	poss-acc	vos				1	100	0.690000	0.750000	0.172500
3_6_clausal_CV_valency	62_svo_ng_er_d_ep	svo	ng	erg-abs	deranking	erg-poss	vos				1	100	0.730000	0.750000	0.182500
3_6_clausal_CV_valency	63_svo_ng_er_d_no	svo	ng	erg-abs	deranking	nomn	vos				1	100	0.730000	0.750000	0.182500
3_6_clausal_CV_valency	64_vos_gn_ac_b_se	vos	gn	nom-acc	balancing	sent	vos				1	100	0.700000	0.750000	0.175000
3_6_clausal_CV_valency	65_vos_gn_ac_b_pa	vos	gn	nom-acc	balancing	poss-acc	svo				1	100	0.710000	0.750000	0.177500
3_6_clausal_CV_valency	66_vos_gn_ac_b_ep	vos	gn	nom-acc	balancing	erg-poss	sov				1	100	0.730000	0.750000	0.182500
3_6_clausal_CV_valency	67_vos_gn_ac_b_no	vos	gn	nom-acc	balancing	nomn	svo				1	100	0.740000	0.750000	0.185000
3_6_clausal_CV_valency	68_vos_gn_ac_d_se	vos	gn	nom-acc	deranking	sent	vos				1	100	0.710000	0.750000	0.177500
3_6_clausal_CV_valency	69_vos_gn_ac_d_pa	vos	gn	nom-acc	deranking	poss-acc	svo				1	100	0.710000	0.750000	0.177500
3_6_clausal_CV_valency	70_vos_gn_ac_d_ep	vos	gn	nom-acc	deranking	erg-poss	sov				1	100	0.720000	0.750000	0.180000
3_6_clausal_CV_valency	71_vos_gn_ac_d_no	vos	gn	nom-acc	deranking	nomn	svo				1	100	0.730000	0.750000	0.182500
3_6_clausal_CV_valency	72_vos_gn_er_b_se	vos	gn	erg-abs	balancing	sent	vos				1	100	0.750000	0.750000	0.187500
3_6_clausal_CV_valency	73_vos_gn_er_b_pa	vos	gn	erg-abs	balancing	poss-acc	svo				1	100	0.730000	0.750000	0.182500
3_6_clausal_CV_valency	74_vos_gn_er_b_ep	vos	gn	erg-abs	balancing	erg-poss	sov				1	100	0.720000	0.750000	0.180000
3_6_clausal_CV_valency	75_vos_gn_er_b_no	vos	gn	erg-abs	balancing	nomn	svo				1	100	0.670000	0.750000	0.167500
3_6_clausal_CV_valency	76_vos_gn_er_d_se	vos	gn	erg-abs	deranking	sent	vos				1	100	0.730000	0.920000	0.058400
3_6_clausal_CV_valency	77_vos_gn_er_d_pa	vos	gn	erg-abs	deranking	poss-acc	svo				1	100	0.730000	0.820000	0.131400
3_6_clausal_CV_valency	78_vos_gn_er_d_ep	vos	gn	erg-abs	deranking	erg-poss	sov				1	100	0.710000	0.750000	0.177500
3_6_clausal_CV_valency	79_vos_gn_er_d_no	vos	gn	erg-abs	deranking	nomn	svo				1	100	0.740000	0.750000	0.185000
3_6_clausal_CV_valency	80_vos_ng_ac_b_se	vos	ng	nom-acc	balancing	sent	vos				1	100	0.720000	0.750000	0.180000
3_6_clausal_CV_valency	81_vos_ng_ac_b_pa	vos	ng	nom-acc	balancing	poss-acc	vos				1	100	0.720000	0.750000	0.180000
3_6_clausal_CV_valency	82_vos_ng_ac_b_ep	vos	ng	nom-acc	balancing	erg-poss	vos				1	100	0.740000	0.750000	0.185000
3_6_clausal_CV_valency	83_vos_ng_ac_b_no	vos	ng	nom-acc	balancing	nomn	vos				1	100	0.760000	0.750000	0.190000
3_6_clausal_CV_valency	84_vos_ng_ac_d_se	vos	ng	nom-acc	deranking	sent	vos				1	100	0.750000	0.750000	0.187500
3_6_clausal_CV_valency	85_vos_ng_ac_d_pa	vos	ng	nom-acc	deranking	poss-acc	vos				1	100	0.720000	0.750000	0.180000
3_6_clausal_CV_valency	86_vos_ng_ac_d_ep	vos	ng	nom-acc	deranking	erg-poss	vos				1	100	0.740000	0.750000	0.185000
3_6_clausal_CV_valency	87_vos_ng_ac_d_no	vos	ng	nom-acc	deranking	nomn	vos				1	100	0.680000	0.750000	0.170000
3_6_clausal_CV_valency	88_vos_ng_er_b_se	vos	ng	erg-abs	balancing	sent	vos				1	100	0.700000	0.750000	0.175000
3_6_clausal_CV_valency	89_vos_ng_er_b_pa	vos	ng	erg-abs	balancing	poss-acc	vos				1	100	0.710000	0.750000	0.177500
3_6_clausal_CV_valency	90_vos_ng_er_b_ep	vos	ng	erg-abs	balancing	erg-poss	vos				1	100	0.740000	0.750000	0.185000
3_6_clausal_CV_valency	91_vos_ng_er_b_no	vos	ng	erg-abs	balancing	nomn	vos				1	100	0.670000	0.750000	0.167500
3_6_clausal_CV_valency	92_vos_ng_er_d_se	vos	ng	erg-abs	deranking	sent	vos				1	100	0.710000	0.920000	0.056800
3_6_clausal_CV_valency	93_vos_ng_er_d_pa	vos	ng	erg-abs	deranking	poss-acc	vos				1	100	0.750000	0.820000	0.135000
3_6_clausal_CV_valency	94_vos_ng_er_d_ep	vos	ng	erg-abs	deranking	erg-poss	vos				1	100	0.730000	0.750000	0.182500
3_6_clausal_CV_valency	95_vos_ng_er_d_no	vos	ng	erg-abs	deranking	nomn	vos				1	100	0.750000	0.750000	0.187500
4_1_anc_V_form	00_sov_gn_ac_b_se	sov	gn	nom-acc	balancing	sent	sov	sov	SV	APV	1	100	0.990000	0.050000	0.940500
4_1_anc_V_form	01_sov_gn_ac_b_pa	sov	gn	nom-acc	balancing	poss-acc	sov	sov	SV	APV	1	100	0.960000	0.130000	0.835200
4_1_anc_V_form	02_sov_gn_ac_b_ep	sov	gn	nom-acc	balancing	erg-poss	sov	sov	SV	APV	1	100	0.970000	0.090000	0.882700
4_1_anc_V_form	03_sov_gn_ac_b_no	sov	gn	nom-acc	balancing	nomn	sov	sov	SV	APV	1	100	0.980000	0.130000	0.852600
4_1_anc_V_form	04_sov_gn_ac_d_se	sov	gn	nom-acc	deranking	sent	sov	sov	SV	APV	1	100	0.970000	0.050000	0.921500
4_1_anc_V_form	05_sov_gn_ac_d_pa	sov	gn	nom-acc	deranking	poss-acc	sov	sov	SV	APV	1	100	0.990000	0.130000	0.861300
4_1_anc_V_form	06_sov_gn_ac_d_ep	sov	gn	nom-acc	deranking	erg-poss	sov	sov	SV	APV	1	100	0.970000	0.090000	0.882700
4_1_anc_V_form	07_sov_gn_ac_d_no	sov	gn	nom-acc	deranking	nomn	sov	sov	SV	APV	1	100	0.980000	0.130000	0.852600
4_1_anc_V_form	08_sov_gn_er_b_se	sov	gn	erg-abs	balancing	sent	sov	sov	SV	APV	1	100	0.780000	0.340000	0.514800
4_1_anc_V_form	09_sov_gn_er_b_pa	sov	gn	erg-abs	balancing	poss-acc	sov	sov	SV	APV	1	100	0.840000	0.440000	0.470400
4_1_anc_V_form	10_sov_gn_er_b_ep	sov	gn	erg-abs	balancing	erg-poss	sov	sov	SV	APV	1	100	0.960000	0.090000	0.873600
4_1_anc_V_form	11_sov_gn_er_b_no	sov	gn	erg-abs	balancing	nomn	sov	sov	SV	APV	1	100	0.890000	0.160000	0.747600
4_1_anc_V_form	12_sov_gn_er_d_se	sov	gn	erg-abs	deranking	sent	sov	sov	SV	APV	1	100	0.990000	0.050000	0.940500
4_1_anc_V_form	13_sov_gn_er_d_pa	sov	gn	erg-abs	deranking	poss-acc	sov	sov	SV	APV	1	100	0.970000	0.130000	0.843900
4_1_anc_V_form	14_sov_gn_er_d_ep	sov	gn	erg-abs	deranking	erg-poss	sov	sov	SV	APV	1	100	0.990000	0.090000	0.900900
4_1_anc_V_form	15_sov_gn_er_d_no	sov	gn	erg-abs	deranking	nomn	sov	sov	SV	APV	1	100	0.990000	0.130000	0.861300
4_1_anc_V_form	16_sov_ng_ac_b_se	sov	ng	nom-acc	balancing	sent	sov	sov	SV	APV	1	100	0.940000	0.050000	0.893000
4_1_anc_V_form	17_sov_ng_ac_b_pa	sov	ng	nom-acc	balancing	poss-acc	ovs	ovs	VS	PVA	1	100	0.960000	0.130000	0.835200
4_1_anc_V_form	18_sov_ng_ac_b_ep	sov	ng	nom-acc	balancing	erg-poss	vos	vos	VS	AVP	1	100	0.990000	0.090000	0.900900
4_1_anc_V_form	19_sov_ng_ac_b_no	sov	ng	nom-acc	balancing	nomn	ovs	ovs	VS	PVA	1	100	0.980000	0.130000	0.852600
4_1_anc_V_form	20_sov_ng_ac_d_se	sov	ng	nom-acc	deranking	sent	sov	sov	SV	APV	1	100	0.970000	0.050000	0.921500
4_1_anc_V_form	21_sov_ng_ac_d_pa	sov	ng	nom-acc	deranking	poss-acc	ovs	ovs	VS	PVA	1	100	0.980000	0.130000	0.852600
4_1_anc_V_form	22_sov_ng_ac_d_ep	sov	ng	nom-acc	deranking	erg-poss	vos	vos	VS	AVP	1	100	0.980000	0.090000	0.891800
4_1_anc_V_form	23_sov_ng_ac_d_no	sov	ng	nom-acc	deranking	nomn	ovs	ovs	VS	PVA	1	100	0.980000	0.130000	0.852600
4_1_anc_V_form	24_sov_ng_er_b_se	sov	ng	erg-abs	balancing	sent	sov	sov	SV	APV	1	100	0.780000	0.340000	0.514800
4_1_anc_V_form	25_sov_ng_er_b_pa	sov	ng	erg-abs	balancing	poss-acc	ovs	ovs	VS	PVA	1	100	0.910000	0.240000	0.691600
4_1_anc_V_form	26_sov_ng_er_b_ep	sov	ng	erg-abs	balancing	erg-poss	vos	vos	VS	AVP	1	100	0.870000	0.090000	0.791700
4_1_anc_V_form	27_sov_ng_er_b_no	sov	ng	erg-abs	balancing	nomn	ovs	ovs	VS	PVA	1	100	0.930000	0.130000	0.809100
4_1_anc_V_form	28_sov_ng_er_d_se	sov	ng	erg-abs	deranking	sent	sov	sov	SV	APV	1	100	0.960000	0.050000	0.912000
4_1_anc_V_form	29_sov_ng_er_d_pa	sov	ng	erg-abs	deranking	poss-acc	ovs	ovs	VS	PVA	1	100	0.960000	0.130000	0.835200
4_1_anc_V_form	30_sov_ng_er_d_ep	sov	ng	erg-abs	deranking	erg-poss	vos	vos	VS	AVP	1	100	0.970000	0.090000	0.882700
4_1_anc_V_form	31_sov_ng_er_d_no	sov	ng	erg-abs	deranking	nomn	ovs	ovs	VS	PVA	1	100	0.990000	0.130000	0.861300
4_1_anc_V_form	32_svo_gn_ac_b_se	svo	gn	nom-acc	balancing	sent	svo	svo	SV	AVP	1	100	0.980000	0.050000	0.931000
4_1_anc_V_form	33_svo_gn_ac_b_pa	svo	gn	nom-acc	balancing	poss-acc	svo	svo	SV	AVP	1	100	0.990000	0.130000	0.861300
4_1_anc_V_form	34_svo_gn_ac_b_ep	svo	gn	nom-acc	balancing	erg-poss	sov	sov	SV	PVA	1	100	0.960000	0.090000	0.873600
4_1_anc_V_form	35_svo_gn_ac_b_no	svo	gn	nom-acc	balancing	nomn	svo	svo	SV	AVP	1	100	0.980000	0.130000	0.852600
4_1_anc_V_form	36_svo_gn_ac_d_se	svo	gn	nom-acc	deranking	sent	svo	svo	SV	AVP	1	100	0.970000	0.050000	0.921500
4_1_anc_V_form	37_svo_gn_ac_d_pa	svo	gn	nom-acc	deranking	poss-acc	svo	svo	SV	AVP	1	100	0.980000	0.130000	0.852600
4_1_anc_V_form	38_svo_gn_ac_d_ep	svo	gn	nom-acc	deranking	erg-poss	sov	sov	SV	PVA	1	100	0.900000	0.090000	0.819000
4_1_anc_V_form	39_svo_gn_ac_d_no	svo	gn	nom-acc	deranking	nomn	svo	svo	SV	AVP	1	100	0.940000	0.130000	0.817800
4_1_anc_V_form	40_svo_gn_er_b_se	svo	gn	erg-abs	balancing	sent	svo	svo	SV	AVP	1	100	0.670000	0.230000	0.515900
4_1_anc_V_form	41_svo_gn_er_b_pa	svo	gn	erg-abs	balancing	poss-acc	svo	svo	SV	AVP	1	100	0.910000	0.160000	0.764400
4_1_anc_V_form	42_svo_gn_er_b_ep	svo	gn	erg-abs	balancing	erg-poss	sov	sov	SV	PVA	1	100	0.830000	0.090000	0.755300
4_1_anc_V_form	43_svo_gn_er_b_no	svo	gn	erg-abs	balancing	nomn	svo	svo	SV	AVP	1	100	0.880000	0.160000	0.739200
4_1_anc_V_form	44_svo_gn_er_d_se	svo	gn	erg-abs	deranking	sent	svo	svo	SV	AVP	1	100	0.920000	0.050000	0.874000
